"PointID","x","y","Pressure","Velocity_x","Velocity_y","Enthalpy","Turb_Kin_Energy","Omega","Species_0","Species_1"
111, 3.240483236927374e-02, 0.000000000000000e+00, 2.551004333214990e+00, 1.070393690567123e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.600666405056025e-03, 2.461644912987059e+01, 4.997833534597496e-01, 4.997790180058987e-01
112, 3.075822192752611e-02, 0.000000000000000e+00, 2.558163844471101e+00, 1.063524477988752e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.594161745931874e-03, 2.461597938612202e+01, 4.998098837521147e-01, 4.998076055564294e-01
113, 2.892865473464586e-02, 0.000000000000000e+00, 2.564755714769892e+00, 1.057136853307212e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.592907190393139e-03, 2.463807467916775e+01, 4.998403257467206e-01, 4.998392045441290e-01
114, 2.689580232873083e-02, 0.000000000000000e+00, 2.570887737652479e+00, 1.051137160326771e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.596090616788988e-03, 2.468012322069109e+01, 4.998753970544779e-01, 4.998748827306799e-01
115, 2.463707742718671e-02, 0.000000000000000e+00, 2.576726864849305e+00, 1.045374344135799e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.603003615253523e-03, 2.473989888959791e+01, 4.999158468425726e-01, 4.999156279407749e-01
116, 2.212738309650146e-02, 0.000000000000000e+00, 2.582501628184405e+00, 1.039637317567867e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.613066550195331e-03, 2.481566684444755e+01, 4.999621131775570e-01, 4.999620271098390e-01
117, 1.933883385593199e-02, 0.000000000000000e+00, 2.588520000964448e+00, 1.033655558981289e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.625813593452760e-03, 2.490612712185464e+01, 5.000134061264413e-01, 5.000133749894413e-01
118, 1.624044580467594e-02, 0.000000000000000e+00, 2.595122809982105e+00, 1.027126127476986e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.640838388760251e-03, 2.501013588417646e+01, 5.000638388674424e-01, 5.000638285403974e-01
119, 1.279779241493711e-02, 0.000000000000000e+00, 2.602748927337735e+00, 1.019772902792107e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.657778737415316e-03, 2.512658133597060e+01, 5.000970234218410e-01, 5.000970202928662e-01
120, 8.972622003404020e-03, 0.000000000000000e+00, 2.610999682085899e+00, 1.011661368319301e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.676467610756962e-03, 2.525447324119074e+01, 5.000653855558392e-01, 5.000653846937100e-01
121, 4.722432646746079e-03, 0.000000000000000e+00, 2.619052189886927e+00, 1.003447583829700e+00, 0.000000000000000e+00, 3.014109000000000e+05, 3.698186713610857e-03, 2.539908257800189e+01, 4.999306165534228e-01, 4.999306163396422e-01
122, 4.500000000000000e-02, 1.524714742502326e-02, 2.636069009880449e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395665846e+05, 5.432094971376730e-01, 2.787783475011994e-01
123, 4.500000000000000e-02, 1.552175565202148e-02, 2.635958543196389e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395663532e+05, 5.488210303442580e-01, 2.504884474833459e-01
124, 4.500000000000000e-02, 1.582687589259794e-02, 2.634290590261477e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395667002e+05, 5.539074918800341e-01, 2.250764945691453e-01
125, 4.500000000000000e-02, 1.616589839228196e-02, 2.632406502081807e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395668158e+05, 5.588122063640245e-01, 2.008348160955105e-01
126, 4.500000000000000e-02, 1.654259007032840e-02, 2.630676268300940e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395667002e+05, 5.636489105776280e-01, 1.772356006164184e-01
127, 4.500000000000000e-02, 1.696113636834971e-02, 2.629208125450309e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395667002e+05, 5.684470753471969e-01, 1.541431889881382e-01
128, 4.500000000000000e-02, 1.742618778927955e-02, 2.627932253205171e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395667002e+05, 5.731858191821008e-01, 1.316323774802423e-01
129, 4.500000000000000e-02, 1.794291160193106e-02, 2.626675719190842e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395668158e+05, 5.778074317030328e-01, 1.099252693320813e-01
130, 4.500000000000000e-02, 1.851704918619614e-02, 2.625236489232005e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395668158e+05, 5.822275459673711e-01, 8.935239646952889e-02
131, 4.500000000000000e-02, 1.915497983971229e-02, 2.623413035380507e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395671627e+05, 5.863436224515126e-01, 7.032164043214030e-02
132, 4.500000000000000e-02, 1.986379166934134e-02, 2.621019482050193e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395671627e+05, 5.900494326915821e-01, 5.325955126503479e-02
133, 4.500000000000000e-02, 2.065136034494007e-02, 2.617887522529543e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395673940e+05, 5.932484028323710e-01, 3.855711372830747e-02
134, 4.500000000000000e-02, 2.152643664523915e-02, 2.613870929276104e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395675097e+05, 5.958733256131177e-01, 2.648679869260019e-02
135, 4.500000000000000e-02, 2.249874367333603e-02, 2.608857955862274e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395677409e+05, 5.979026870871555e-01, 1.713404080484848e-02
136, 4.500000000000000e-02, 2.357908479980877e-02, 2.602791654632663e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395679725e+05, 5.993698728143709e-01, 1.035516538876942e-02
137, 4.500000000000000e-02, 2.477946380813499e-02, 2.595711822010099e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395679725e+05, 6.003563125002971e-01, 5.801144824000741e-03
138, 4.500000000000000e-02, 2.611321825205073e-02, 2.587801524256033e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395683194e+05, 6.009717207730941e-01, 2.991309696396872e-03
139, 4.500000000000000e-02, 2.759516763072238e-02, 2.579425021289902e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014108999999999e+05, 1.000000000000000e-10, 9.323053395685507e+05, 6.013286159261577e-01, 1.411453207826204e-03
140, 4.500000000000000e-02, 2.924177807247015e-02, 2.571133074783703e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395688976e+05, 6.015202365521196e-01, 6.068367804202637e-04
141, 4.500000000000000e-02, 3.107134526534963e-02, 2.563615302034373e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395690132e+05, 6.016109008198564e-01, 2.371015625433565e-04
142, 4.500000000000000e-02, 3.310419767126908e-02, 2.557594187701190e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395694761e+05, 6.016398627009865e-01, 8.408926851440375e-05
143, 4.500000000000000e-02, 3.536292257281871e-02, 2.553715983591877e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395698230e+05, 6.016334041762287e-01, 2.706597602233504e-05
144, 4.500000000000000e-02, 3.787261690349689e-02, 2.552485691222942e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395704012e+05, 6.016152469228702e-01, 7.908919247686788e-06
145, 4.500000000000000e-02, 4.066116614407014e-02, 2.554264651246586e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395708638e+05, 6.016044627099661e-01, 2.098365628026362e-06
146, 4.500000000000000e-02, 4.375955419532046e-02, 2.559444704762720e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395713264e+05, 6.015931096454962e-01, 5.051466991999399e-07
147, 4.500000000000000e-02, 4.720220758506368e-02, 2.568206141915390e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395719047e+05, 6.014577778309195e-01, 1.101052325664421e-07
148, 4.500000000000000e-02, 5.102737799659657e-02, 2.581621430656894e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395724830e+05, 6.008575262867533e-01, 2.166416215299781e-08
149, 4.500000000000000e-02, 5.527756735325424e-02, 2.597887173143449e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395731768e+05, 5.990633339266573e-01, 3.863009190055598e-09
150, 4.511186909569941e-02, 6.000000000000000e-02, 2.769078975243395e+00, 6.965258948165036e-03, -6.679937937094488e-01, 3.014109000000000e+05, 1.621404463292761e-04, 1.025445020368592e+05, 5.994126192006031e-01, 6.756081209138793e-10
151, 4.525326631994200e-02, 6.000000000000000e-02, 2.740158302811312e+00, 2.925590085287668e-02, -9.323256258918774e-01, 3.014109000000000e+05, 6.171605978699527e-04, 2.375657566475532e+04, 5.993426187090263e-01, 6.724347135616621e-10
152, 4.543117918309551e-02, 6.000000000000000e-02, 2.739425018916736e+00, 4.174732732502753e-02, -1.020733320700191e+00, 3.014109000000000e+05, 1.308038524121780e-03, 7.756592255432067e+03, 5.995151263262267e-01, 6.684670036070466e-10
153, 4.565376817935927e-02, 6.000000000000000e-02, 2.731235363089620e+00, 4.930812759543747e-02, -1.036829909468057e+00, 3.014109000000000e+05, 2.087609827155077e-03, 2.832443727640106e+03, 5.997357397354798e-01, 6.636359341004158e-10
154, 4.593027877977204e-02, 6.000000000000000e-02, 2.723338352727990e+00, 5.125824075793060e-02, -1.029830727895990e+00, 3.014109000000000e+05, 2.801492111278634e-03, 1.028922966879236e+03, 5.999852356317602e-01, 6.579934595647491e-10
155, 4.627075502211620e-02, 6.000000000000000e-02, 2.713578105193671e+00, 4.912818137383581e-02, -1.019405079709465e+00, 3.014109000000000e+05, 3.317324064138165e-03, 3.521034494051225e+02, 6.001993425281931e-01, 6.515601634579434e-10
156, 4.668546732230231e-02, 6.000000000000000e-02, 2.702452222096959e+00, 4.433799714655060e-02, -1.011815654785101e+00, 3.014109000000000e+05, 3.604031697076854e-03, 1.222185914913975e+02, 6.003572074624575e-01, 6.445533600664824e-10
157, 4.718397379351192e-02, 6.000000000000000e-02, 2.690181535977441e+00, 3.828625066989147e-02, -1.007378806871563e+00, 3.014109000000000e+05, 3.737229450782910e-03, 5.370912353494788e+01, 6.004501288885081e-01, 6.371479228145874e-10
158, 4.777377890009339e-02, 6.000000000000000e-02, 2.677481792008193e+00, 3.186440386043776e-02, -1.004689968396559e+00, 3.014109000000000e+05, 3.791623586141303e-03, 3.400489339295460e+01, 6.004746924830094e-01, 6.284795350396917e-10
159, 4.845865296748469e-02, 6.000000000000000e-02, 2.665278653448951e+00, 2.545549608985775e-02, -1.002704408416101e+00, 3.014108999999998e+05, 3.805417235663380e-03, 2.817824352741935e+01, 6.004346394593871e-01, 6.161664267652981e-10
160, 4.923683328537791e-02, 6.000000000000000e-02, 2.654432823957466e+00, 1.922979532646229e-02, -1.001024512412322e+00, 3.014109000000000e+05, 3.800271353393100e-03, 2.645686546702267e+01, 6.003481999948047e-01, 5.972712481332900e-10
161, 5.009950913786821e-02, 6.000000000000000e-02, 2.645616389320655e+00, 1.331617180270758e-02, -9.996336710410317e-01, 3.014109000000000e+05, 3.789339571603115e-03, 2.595858023952822e+01, 6.002436736873906e-01, 5.699182413721788e-10
162, 5.103011681551236e-02, 6.000000000000000e-02, 2.639374816542329e+00, 7.771405965232608e-03, -9.986326421303650e-01, 3.014108999999998e+05, 3.779753708342509e-03, 2.580978277377441e+01, 6.001506710130091e-01, 5.343747083769751e-10
163, 5.200492176983888e-02, 6.000000000000000e-02, 2.636088500878421e+00, 2.527759506072230e-03, -9.980997519972262e-01, 3.014109000000000e+05, 3.774559340244524e-03, 2.576495325581805e+01, 6.000917404293160e-01, 4.929095742996333e-10
164, 5.299507823009632e-02, 6.000000000000000e-02, 2.635953406710612e+00, -2.601919052102252e-03, -9.980673548361914e-01, 3.014109000000001e+05, 3.774730103391111e-03, 2.576528355484178e+01, 6.000788152925393e-01, 4.489268240376276e-10
165, 5.396988318443022e-02, 6.000000000000000e-02, 2.638980251836676e+00, -7.853022280953866e-03, -9.985389082964558e-01, 3.014109000000000e+05, 3.780260160294418e-03, 2.581077873672199e+01, 6.001125440788845e-01, 4.061033540503942e-10
166, 5.490049086208278e-02, 6.000000000000000e-02, 2.644992002145960e+00, -1.341106006603968e-02, -9.994877975726628e-01, 3.014108999999999e+05, 3.790147286363513e-03, 2.596024511749002e+01, 6.001819704422041e-01, 3.671618227081760e-10
167, 5.576316671458188e-02, 6.000000000000000e-02, 2.653619919861860e+00, -1.934055526519399e-02, -1.000838501659896e+00, 3.014109000000000e+05, 3.801260993652108e-03, 2.645928454216445e+01, 6.002649679128682e-01, 3.337201102209577e-10
168, 5.654134703248354e-02, 6.000000000000000e-02, 2.664320234901006e+00, -2.558059303621320e-02, -1.002491171214772e+00, 3.014109000000000e+05, 3.806339467295362e-03, 2.818200272046712e+01, 6.003317792169210e-01, 3.064610476934881e-10
169, 5.722622109988254e-02, 6.000000000000000e-02, 2.676416557483458e+00, -3.199713715452376e-02, -1.004461040707368e+00, 3.014109000000001e+05, 3.792110373697185e-03, 3.401168122203018e+01, 6.003536335840157e-01, 2.854465707584281e-10
170, 5.781602620647058e-02, 6.000000000000000e-02, 2.689049257572707e+00, -3.841087457157925e-02, -1.007126734167245e+00, 3.014109000000001e+05, 3.736959601194831e-03, 5.372129672068382e+01, 6.003117665795459e-01, 2.702958597610176e-10
171, 5.831453267768519e-02, 6.000000000000000e-02, 2.701281596665275e+00, -4.443036400746767e-02, -1.011484769308872e+00, 3.014109000000000e+05, 3.603064751539460e-03, 1.222260921944141e+02, 6.002022297536803e-01, 2.603444080023626e-10
172, 5.872924497787489e-02, 6.000000000000000e-02, 2.712371104412441e+00, -4.917165874067399e-02, -1.018911494098500e+00, 3.014109000000000e+05, 3.316151502828064e-03, 3.520302049029425e+02, 6.000297196927755e-01, 2.546095975033463e-10
173, 5.906972122022183e-02, 6.000000000000000e-02, 2.722090156412915e+00, -5.125894049919693e-02, -1.029161252805215e+00, 3.014109000000000e+05, 2.800554569989597e-03, 1.028611506541456e+03, 5.998051291147085e-01, 2.518424788873639e-10
174, 5.934623182063692e-02, 6.000000000000000e-02, 2.729952079225347e+00, -4.928852624310045e-02, -1.036095240563035e+00, 3.014109000000000e+05, 2.086973768742793e-03, 2.831771049917053e+03, 5.995500194734088e-01, 2.509221797563559e-10
175, 5.956882081690228e-02, 6.000000000000000e-02, 2.738121490204134e+00, -4.172850896687183e-02, -1.020093213553348e+00, 3.014109000000000e+05, 1.307657247675948e-03, 7.755551338880058e+03, 5.993274000072204e-01, 2.510587203227450e-10
176, 5.974673368005681e-02, 6.000000000000000e-02, 2.738849859957423e+00, -2.924678252758854e-02, -9.318882513106324e-01, 3.014109000000000e+05, 6.170036776171102e-04, 2.375540002763331e+04, 5.991546184954807e-01, 2.517004603020968e-10
177, 5.988813090430013e-02, 6.000000000000000e-02, 2.767770624140073e+00, -6.964702513009942e-03, -6.677845642039819e-01, 3.014109000000000e+05, 1.621130448168763e-04, 1.025437445014705e+05, 5.992246474684306e-01, 2.525296743146717e-10
178, 6.000000000000000e-02, 5.527756738546327e-02, 2.596283783504494e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395670471e+05, 5.987115938490385e-01, 1.289293260390206e-09
179, 6.000000000000000e-02, 5.102737802327801e-02, 2.577950234000323e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395679725e+05, 6.003093984022440e-01, 5.690578020749877e-09
180, 6.000000000000000e-02, 4.720220760822548e-02, 2.560686428708598e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395685507e+05, 6.006634681718082e-01, 2.213123281688322e-08
181, 6.000000000000000e-02, 4.375955421539843e-02, 2.545823583043740e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395692445e+05, 6.005187721752125e-01, 7.673014786143874e-08
182, 6.000000000000000e-02, 4.066116616143641e-02, 2.531581499630678e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395699384e+05, 6.002375559631520e-01, 2.390605021336647e-07
183, 6.000000000000000e-02, 3.787261691850880e-02, 2.517107672785616e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395702855e+05, 5.999660481952613e-01, 6.737167399378871e-07
184, 6.000000000000000e-02, 3.536292258644827e-02, 2.501436926008602e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395709795e+05, 5.997331359696586e-01, 1.727694909509435e-06
185, 6.000000000000000e-02, 3.310419768236958e-02, 2.483813115224807e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395710951e+05, 5.995373427297153e-01, 4.055626158418407e-06
186, 6.000000000000000e-02, 3.107134527539872e-02, 2.463565998064717e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395710951e+05, 5.993691510163451e-01, 8.768547192600418e-06
187, 6.000000000000000e-02, 2.924177808060850e-02, 2.440055848144045e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395715576e+05, 5.992183568584475e-01, 1.757241760123583e-05
188, 6.000000000000000e-02, 2.759516763766666e-02, 2.412642783818007e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395721358e+05, 5.990762820482811e-01, 3.285094061482752e-05
189, 6.000000000000000e-02, 2.611321825794814e-02, 2.380673289308439e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395721358e+05, 5.989361827702316e-01, 5.765251167109143e-05
190, 6.000000000000000e-02, 2.477946381312714e-02, 2.343467803937036e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014109000000000e+05, 1.000000000000000e-10, 9.323053395724830e+05, 5.987927817123418e-01, 9.556463378473240e-05
191, 6.000000000000000e-02, 2.357908480402358e-02, 2.300307726598900e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.014108999999999e+05, 1.000000000000000e-10, 9.323053395724830e+05, 5.986415983114738e-01, 1.504926540822240e-04
