"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z","Turb_Kin_Energy","Omega"
70618, 1.040000000000000e+00, 3.268409386666673e-03, 2.134702851839997e-01, 5.980183850106354e+00, 1.026230859258936e+01, 2.221705144520704e-02, 6.536812187434089e-01, 4.658562196968154e-01, 2.106382446746624e+02
70619, 1.066000000000000e+00, 3.268409386666673e-03, 2.134702851839997e-01, 5.203589794978420e+00, 1.030884279264216e+01, 2.035273041530929e-02, 6.280355998642992e-01, 4.566105375285099e-01, 2.061492310622172e+02
70620, 1.092000000000000e+00, 3.268409386666673e-03, 2.134702851839997e-01, 4.434570039004017e+00, 1.035370982921244e+01, 1.866545460507664e-02, 6.032856289549042e-01, 4.482418932401475e-01, 2.019554997695519e+02
70621, 1.118000000000000e+00, 3.268409386666673e-03, 2.134702851839997e-01, 3.672662989008749e+00, 1.039704323506471e+01, 1.713736227195796e-02, 5.793992695102091e-01, 4.406891336207179e-01, 1.980324531794394e+02
70622, 1.144000000000000e+00, 3.268409386666673e-03, 2.134702851839997e-01, 2.917425848624905e+00, 1.043896613065472e+01, 1.575276591364823e-02, 5.563502458329531e-01, 4.338987729526407e-01, 1.943581744220408e+02
70623, 1.170000000000000e+00, 3.268409386666673e-03, 2.134702851839997e-01, 2.168590047130771e+00, 1.047958248029961e+01, 1.449764938130934e-02, 5.341270886608246e-01, 4.278244506837073e-01, 1.909132686904521e+02
70624, 1.196000000000000e+00, 3.268409386666673e-03, 2.134702851839997e-01, 1.426569468820692e+00, 1.051890677033666e+01, 1.335004176147670e-02, 5.127892158631587e-01, 4.224252567523049e-01, 1.876803844403466e+02
70625, 1.222000000000000e+00, 3.268409386666673e-03, 2.134702851839997e-01, 6.915967762410753e-01, 1.055666201855405e+01, 1.225919177285576e-02, 4.925422952828630e-01, 4.176672192744617e-01, 1.846466579218765e+02
70626, 2.166666666666666e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.211906524637055e+01, 6.895852615721595e+00, 1.015741237398677e-01, 1.380573287851316e+00, 9.087539661090424e-01, 5.581010815793036e+02
70627, 2.253333333333333e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.171768556294122e+01, 6.574644228756401e+00, 1.171721997116907e-01, 1.172416159106545e+00, 9.428241960001040e-01, 5.665498477729582e+02
70628, 2.340000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.136497869071488e+01, 6.328776426324620e+00, 1.326903150704035e-01, 1.026732741841903e+00, 9.663301154053859e-01, 5.697858038556735e+02
70629, 2.426666666666666e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.108613622594910e+01, 6.148355220118114e+00, 1.469834991771667e-01, 9.300169684932934e-01, 9.812928486321438e-01, 5.692849667225480e+02
70630, 2.513333333333334e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.084664202343403e+01, 6.023630890626286e+00, 1.593944324979669e-01, 8.705557211674291e-01, 9.900185057583577e-01, 5.663664513915629e+02
70631, 2.600000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.063820633385404e+01, 5.944497006207912e+00, 1.696517386579321e-01, 8.385956782604265e-01, 9.950056283473799e-01, 5.621464651259161e+02
70632, 2.686666666666667e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.044832152065432e+01, 5.901916422105205e+00, 1.778495089686984e-01, 8.264346560763843e-01, 9.985396051282845e-01, 5.574756183357106e+02
70633, 2.773333333333333e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.026950664778753e+01, 5.887732246685895e+00, 1.842538792069283e-01, 8.281645715782400e-01, 1.002477396394832e+00, 5.529466036596872e+02
70634, 2.860000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 3.009537421715164e+01, 5.894816025179558e+00, 1.891973203426250e-01, 8.393795697244488e-01, 1.008135190507520e+00, 5.489224287066737e+02
70635, 2.946666666666667e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.992123478435575e+01, 5.917089619914612e+00, 1.930089901907348e-01, 8.568851717771080e-01, 1.016285864130915e+00, 5.455815610287841e+02
70636, 3.033333333333333e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.974419281531395e+01, 5.949589931964382e+00, 1.959931996192931e-01, 8.783611369590482e-01, 1.027357908934967e+00, 5.429579395904411e+02
70637, 3.120000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.955041625244356e+01, 5.987845936197504e+00, 1.983108327628200e-01, 9.022103080761198e-01, 1.044777851100003e+00, 5.405010397065705e+02
70638, 3.250000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.927900962090488e+01, 6.051958430354744e+00, 2.009432416982878e-01, 9.403844310135525e-01, 1.069550972243184e+00, 5.386174941301836e+02
70639, 3.380000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.897427498369424e+01, 6.125053515089910e+00, 2.029611364758204e-01, 9.816810053245421e-01, 1.095608243547155e+00, 5.372921939261972e+02
70640, 3.510000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.864937119811507e+01, 6.209614007760758e+00, 2.042231496157607e-01, 1.026145253496402e+00, 1.120416473207879e+00, 5.360792086131647e+02
70641, 3.640000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.830022221496716e+01, 6.309914974479280e+00, 2.045654830092233e-01, 1.073693295137263e+00, 1.141953647148079e+00, 5.345739505412296e+02
70642, 3.770000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.793139566135450e+01, 6.429454572873296e+00, 2.038375853480128e-01, 1.123577802249716e+00, 1.158839516262994e+00, 5.324445697808000e+02
70643, 3.900000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.754451654210984e+01, 6.569753463750381e+00, 2.019366844881917e-01, 1.174480884046506e+00, 1.170233275695997e+00, 5.294291862871828e+02
70644, 4.030000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.714283483087100e+01, 6.729558987861442e+00, 1.988363170552516e-01, 1.224600578119851e+00, 1.175683663332727e+00, 5.253351217234409e+02
70645, 4.160000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.672969690179448e+01, 6.905283419051141e+00, 1.945940515140342e-01, 1.271864197974885e+00, 1.175039813760508e+00, 5.200442625510226e+02
70646, 4.290000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.630472877469428e+01, 7.091842982632602e+00, 1.892261653326484e-01, 1.314687763915868e+00, 1.168351129695143e+00, 5.135101810238228e+02
70647, 4.420000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.587039458009166e+01, 7.283661961801047e+00, 1.828309280796136e-01, 1.351876752131299e+00, 1.156005544220912e+00, 5.057922273538223e+02
70648, 4.550000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.542907961292027e+01, 7.475417660851758e+00, 1.756849659780644e-01, 1.383455512360908e+00, 1.138476996046328e+00, 4.969582523624695e+02
70649, 4.680000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.499723897966900e+01, 7.661442267626088e+00, 1.683408472618614e-01, 1.410736087278628e+00, 1.107890121688998e+00, 4.829940112906125e+02
70650, 4.940000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.409277681208363e+01, 7.999808293169457e+00, 1.518472473435286e-01, 1.435524730335066e+00, 1.056505980602194e+00, 4.619537157291428e+02
70651, 5.200000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.319309225503428e+01, 8.293443353784989e+00, 1.353164121102449e-01, 1.438437160719962e+00, 1.001590329617987e+00, 4.404373903415844e+02
70652, 5.460000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.228689081755049e+01, 8.542309512757887e+00, 1.195049489882145e-01, 1.423169548793410e+00, 9.471993995767546e-01, 4.193776348421218e+02
70653, 5.720000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.138181953060811e+01, 8.750882689327867e+00, 1.049615589274245e-01, 1.394439176985538e+00, 8.957175734723098e-01, 3.993505327470243e+02
70654, 5.980000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 2.047654368161604e+01, 8.925919774026005e+00, 9.186571863471245e-02, 1.356451601158414e+00, 8.482237114995002e-01, 3.806348086314763e+02
70655, 6.240000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.957282320648000e+01, 9.074140510927474e+00, 8.028154129399206e-02, 1.312564790187091e+00, 8.049978105525871e-01, 3.633261874351614e+02
70656, 6.500000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.867162610209026e+01, 9.201519003217172e+00, 7.018226104365048e-02, 1.265208053033595e+00, 7.658987533791809e-01, 3.474132550125807e+02
70657, 6.760000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.777176382419942e+01, 9.312919772041516e+00, 6.142885314832569e-02, 1.216380678887182e+00, 7.305825050335851e-01, 3.328229484636539e+02
70658, 7.020000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.687383764926526e+01, 9.411946086830998e+00, 5.382217225816491e-02, 1.167624623149887e+00, 6.986496956444229e-01, 3.194540761523372e+02
70659, 7.280000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.598060745113170e+01, 9.501189711645665e+00, 4.718267418661501e-02, 1.119877160655209e+00, 6.697277602969435e-01, 3.071990602969886e+02
70660, 7.539999999999999e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.509432124096983e+01, 9.582574079633968e+00, 4.136861634974968e-02, 1.073630363441538e+00, 6.434877750891107e-01, 2.959569203469483e+02
70661, 7.800000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.421627205271334e+01, 9.657541414860411e+00, 3.626521816455151e-02, 1.029127310714288e+00, 6.196465063716240e-01, 2.856341032444494e+02
70662, 8.059999999999999e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.334734950857185e+01, 9.727169630586442e+00, 3.177746625746786e-02, 9.864635428007789e-01, 5.979619098224387e-01, 2.761447945206050e+02
70663, 8.320000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.248811949255825e+01, 9.792273705841115e+00, 2.782532696947066e-02, 9.456472586590081e-01, 5.782261749338973e-01, 2.674108413214425e+02
70664, 8.580000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.163891449834213e+01, 9.853480103251265e+00, 2.434081686218165e-02, 9.066347779634073e-01, 5.602592041418963e-01, 2.593614308471468e+02
70665, 8.840000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 1.079985714204862e+01, 9.911281558207804e+00, 2.126578185790751e-02, 8.693536364366699e-01, 5.439033299533048e-01, 2.519326059929604e+02
70666, 9.100000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 9.970896821453914e+00, 9.966075293677589e+00, 1.855022907336925e-02, 8.337169541578970e-01, 5.290194271959302e-01, 2.450666916498891e+02
70667, 9.359999999999999e-01, 3.268409386666673e-03, 2.098234283946668e-01, 9.151843212688473e+00, 1.001818989274240e+01, 1.615092340211324e-02, 7.996316108246212e-01, 5.154856737445425e-01, 2.387109597476920e+02
70668, 9.620000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 8.342403116963302e+00, 1.006790223692161e+01, 1.403049217264125e-02, 7.670050991408871e-01, 5.031916112797534e-01, 2.328186495169741e+02
70669, 9.880000000000000e-01, 3.268409386666673e-03, 2.098234283946668e-01, 7.542189799736365e+00, 1.011544990734888e+01, 1.215671082783098e-02, 7.357499522121073e-01, 4.920371049453489e-01, 2.273482284894426e+02
70670, 1.014000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 6.750754078946896e+00, 1.016103933503585e+01, 1.050133658418466e-02, 7.057859853984619e-01, 4.819323271225223e-01, 2.222623626430830e+02
70671, 1.040000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 5.967629038630193e+00, 1.020485064320900e+01, 9.039467469038224e-03, 6.770406260131149e-01, 4.727968709956926e-01, 2.175274353703966e+02
70672, 1.066000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 5.192351199705548e+00, 1.024704159741347e+01, 7.749251049502935e-03, 6.494481254193009e-01, 4.645588352531993e-01, 2.131131986200966e+02
70673, 1.092000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 4.424464188471150e+00, 1.028775034038233e+01, 6.611404248276128e-03, 6.229494810021530e-01, 4.571539733552169e-01, 2.089924482606817e+02
70674, 1.118000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 3.663540790027176e+00, 1.032709929217149e+01, 5.609011896542739e-03, 5.974921437851280e-01, 4.505251378261230e-01, 2.051407976697404e+02
70675, 1.144000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 2.909181412157311e+00, 1.036520210690115e+01, 4.727496102527807e-03, 5.730326126253330e-01, 4.446220672341594e-01, 2.015365751992030e+02
70676, 1.170000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 2.161175657566669e+00, 1.040215718188335e+01, 3.953761747690699e-03, 5.495392675753253e-01, 4.394011619832784e-01, 1.981607137328543e+02
70677, 1.196000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 1.420023679731979e+00, 1.043797730302553e+01, 3.266271027204712e-03, 5.270208983945831e-01, 4.348239998926580e-01, 1.949961980866624e+02
70678, 1.222000000000000e+00, 3.268409386666673e-03, 2.098234283946668e-01, 6.861474235037781e-01, 1.047235515582856e+01, 2.616981654638703e-03, 5.055722257625801e-01, 4.308533013270546e-01, 1.920294701896452e+02
70679, 2.166666666666666e-01, 3.268409386666672e-03, 2.061765716053331e-01, 3.130787969328999e+01, 6.012202120187292e+00, 1.429259308582761e-01, 1.383593567312301e+00, 8.841095754554151e-01, 5.905954879209067e+02
70680, 2.253333333333333e-01, 3.268409386666672e-03, 2.061765716053331e-01, 3.105009317994097e+01, 5.773651337825716e+00, 1.593726431480146e-01, 1.229751409342120e+00, 8.941025800862274e-01, 5.925704168781899e+02
70681, 2.340000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 3.080952236435663e+01, 5.626225387105237e+00, 1.736958252006977e-01, 1.132014862171580e+00, 9.014973984788104e-01, 5.919261944419400e+02
70682, 2.426666666666666e-01, 3.268409386666672e-03, 2.061765716053331e-01, 3.061352818998572e+01, 5.550653581994886e+00, 1.854466319803017e-01, 1.075227262112327e+00, 9.092689676145255e-01, 5.901395474630967e+02
70683, 2.513333333333334e-01, 3.268409386666672e-03, 2.061765716053331e-01, 3.043696119924654e+01, 5.529702983968307e+00, 1.946517350112531e-01, 1.047513353885992e+00, 9.190967645710546e-01, 5.880682596193167e+02
70684, 2.600000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 3.027752996002017e+01, 5.547341908018129e+00, 2.015617749843344e-01, 1.039765896918637e+00, 9.317579874528928e-01, 5.861628728771054e+02
70685, 2.686666666666667e-01, 3.268409386666672e-03, 2.061765716053331e-01, 3.012706366640670e+01, 5.590275846353190e+00, 2.065600440101593e-01, 1.045281433250384e+00, 9.474476282335119e-01, 5.845985767964514e+02
70686, 2.773333333333333e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.998051874061648e+01, 5.647878567799148e+00, 2.100396971721752e-01, 1.059283155456010e+00, 9.660722984357153e-01, 5.834165776480529e+02
70687, 2.860000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.983268605347472e+01, 5.712277457762319e+00, 2.123751752686886e-01, 1.078521544472766e+00, 9.873865688330047e-01, 5.825996204158919e+02
70688, 2.946666666666667e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.967937763918339e+01, 5.778134544872192e+00, 2.138856101941178e-01, 1.100888343153217e+00, 1.011014005477832e+00, 5.820989269356659e+02
70689, 3.033333333333333e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.951824315315016e+01, 5.842373273312807e+00, 2.148134564399200e-01, 1.124965676543157e+00, 1.036598463510903e+00, 5.818316841481015e+02
70690, 3.120000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.933515167030476e+01, 5.903278280143868e+00, 2.151541614191639e-01, 1.149717592322735e+00, 1.069014950831467e+00, 5.813960649717699e+02
70691, 3.250000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.906965959476508e+01, 5.993499724998351e+00, 2.150844730450294e-01, 1.189941527447338e+00, 1.107796042746787e+00, 5.809755980330006e+02
70692, 3.380000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.876655128179189e+01, 6.091314650016095e+00, 2.143865665350235e-01, 1.234073239390622e+00, 1.143144089927272e+00, 5.802002167006530e+02
70693, 3.510000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.843806544567814e+01, 6.204254597047289e+00, 2.127504385594722e-01, 1.282171838882478e+00, 1.172661153550703e+00, 5.786633408248877e+02
70694, 3.640000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.808281106323629e+01, 6.338137877902803e+00, 2.099061134503841e-01, 1.333529510615975e+00, 1.194729711257000e+00, 5.760139988778743e+02
70695, 3.770000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.770748556200193e+01, 6.494932656614083e+00, 2.056981478719792e-01, 1.386474792270777e+00, 1.208574553554691e+00, 5.720118203943887e+02
70696, 3.900000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.731542639306782e+01, 6.672797826221694e+00, 2.000976857848338e-01, 1.438701447922931e+00, 1.214045512357957e+00, 5.665150583102483e+02
70697, 4.030000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.691070914017710e+01, 6.866743330608863e+00, 1.931917045987842e-01, 1.487671277760250e+00, 1.211454204229867e+00, 5.594833312209224e+02
70698, 4.160000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.649661782051270e+01, 7.070152414772982e+00, 1.851622777969712e-01, 1.531019828377187e+00, 1.201494135834259e+00, 5.509777648113692e+02
70699, 4.290000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.607361413437039e+01, 7.276231734448744e+00, 1.761806192734525e-01, 1.567141553832190e+00, 1.185138175781056e+00, 5.411487356878323e+02
70700, 4.420000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.564379483990131e+01, 7.479107702083504e+00, 1.664441011518465e-01, 1.595217902814579e+00, 1.163604080806410e+00, 5.302371657621214e+02
70701, 4.550000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.520804687575700e+01, 7.674023004892130e+00, 1.562649069241784e-01, 1.615703987379488e+00, 1.137965226122673e+00, 5.184375000752691e+02
70702, 4.680000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.479019995675725e+01, 7.856552786602177e+00, 1.462582018203678e-01, 1.629763273550256e+00, 1.099088408895180e+00, 5.010372443007569e+02
70703, 4.940000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.389399715695673e+01, 8.175623890363878e+00, 1.256998675206472e-01, 1.628056531807721e+00, 1.041265234124893e+00, 4.764523621536626e+02
70704, 5.200000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.301942234878042e+01, 8.442654163241652e+00, 1.066087898725118e-01, 1.605051714716234e+00, 9.843887011432054e-01, 4.525906775321210e+02
70705, 5.460000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.213516881415402e+01, 8.663715397091245e+00, 8.946966234472384e-02, 1.566036734491025e+00, 9.309733027743280e-01, 4.300838470051970e+02
70706, 5.720000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.125151045606387e+01, 8.846384545014368e+00, 7.452276638554052e-02, 1.516430762832627e+00, 8.819965726830444e-01, 4.092063547563500e+02
70707, 5.980000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 2.036593387414785e+01, 8.998799790586101e+00, 6.168504595608810e-02, 1.460501783542186e+00, 8.375723008056398e-01, 3.900040687171705e+02
70708, 6.240000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.947980633091496e+01, 9.127883647852636e+00, 5.078600605660408e-02, 1.401415622097781e+00, 7.974155862568464e-01, 3.724219897102598e+02
70709, 6.500000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.859370159391908e+01, 9.239232771820577e+00, 4.161374383613440e-02, 1.341313687926075e+00, 7.611104659089748e-01, 3.563555020983459e+02
70710, 6.760000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.770704840238056e+01, 9.337124704730021e+00, 3.391502060022621e-02, 1.281802329913386e+00, 7.282271993711037e-01, 3.416785511318910e+02
70711, 7.020000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.682076583158883e+01, 9.424618771861992e+00, 2.743002660438327e-02, 1.224016849355265e+00, 6.983814248581087e-01, 3.282604892355051e+02
70712, 7.280000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.593749118406248e+01, 9.503864660553218e+00, 2.194146652454026e-02, 1.168575069016753e+00, 6.712529826484911e-01, 3.159762376078549e+02
70713, 7.539999999999999e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.505952503187033e+01, 9.576423632462598e+00, 1.728024982580150e-02, 1.115732828287489e+00, 6.465651913118284e-01, 3.047187904998889e+02
70714, 7.800000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.418836648381040e+01, 9.643458940904772e+00, 1.331188816661308e-02, 1.065547672472978e+00, 6.240842674868404e-01, 2.943910261183373e+02
70715, 8.059999999999999e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.332510825389205e+01, 9.705844596913376e+00, 9.927975505458023e-03, 1.017967998239085e+00, 6.036104427675966e-01, 2.849045899913689e+02
70716, 8.320000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.247050663107633e+01, 9.764248622673941e+00, 7.040037484953399e-03, 9.728842735493896e-01, 5.849699289252011e-01, 2.761794880287432e+02
70717, 8.580000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.162506079736623e+01, 9.819191835876776e+00, 4.575236572110114e-03, 9.301577058661534e-01, 5.680090752321318e-01, 2.681435670223742e+02
70718, 8.840000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 1.078903870017199e+01, 9.871090624376276e+00, 2.473037838024062e-03, 8.896380883029584e-01, 5.525903549356229e-01, 2.607318746184645e+02
70719, 9.100000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 9.962513683605618e+00, 9.920286836380724e+00, 6.826857368486135e-04, 8.511743519717183e-01, 5.385897965758459e-01, 2.538859676918480e+02
70720, 9.359999999999999e-01, 3.268409386666672e-03, 2.061765716053331e-01, 9.145402757205904e+00, 9.967070041350492e+00, -8.384894570623143e-04, 8.146195171632385e-01, 5.258993620195958e-01, 2.475513671818330e+02
70721, 9.620000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 8.337499858901541e+00, 1.001168660113627e+01, -2.126342553766359e-03, 7.798358531731848e-01, 5.144156564289172e-01, 2.416814737231152e+02
70722, 9.880000000000000e-01, 3.268409386666672e-03, 2.061765716053331e-01, 7.538492193674601e+00, 1.005434976625002e+01, -3.211460614048041e-03, 7.466976446673207e-01, 5.040431083767879e-01, 2.362351449868673e+02
70723, 1.014000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 6.747995865602615e+00, 1.009524786620151e+01, -4.120221617455781e-03, 7.150915365304948e-01, 4.946962836432058e-01, 2.311748392772087e+02
70724, 1.040000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 5.965597964242275e+00, 1.013454739841920e+01, -4.875385521153260e-03, 6.849159820928776e-01, 4.862983091709246e-01, 2.264666296511436e+02
70725, 1.066000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 5.190878766055871e+00, 1.017239551975676e+01, -5.496590845874802e-03, 6.560799839879186e-01, 4.787799725500864e-01, 2.220799868503623e+02
70726, 1.092000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 4.423419991179563e+00, 1.020892201932302e+01, -6.000850906261381e-03, 6.285023890077539e-01, 4.720790266768510e-01, 2.179874884363185e+02
70727, 1.118000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 3.662825281497712e+00, 1.024424242001142e+01, -6.402887081282840e-03, 6.021119419401918e-01, 4.661397536341518e-01, 2.141645906935772e+02
70728, 1.144000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 2.908730678689574e+00, 1.027846343027913e+01, -6.715065047340591e-03, 5.768498090959916e-01, 4.609128770802020e-01, 2.105895285508833e+02
70729, 1.170000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 2.160962796853680e+00, 1.031167676103103e+01, -6.948587237344568e-03, 5.526663768284432e-01, 4.563554929870742e-01, 2.072431877084876e+02
70730, 1.196000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 1.420042378951277e+00, 1.034389337720315e+01, -7.123846946461220e-03, 5.295208109845484e-01, 4.524294176549393e-01, 2.041083401472959e+02
70731, 1.222000000000000e+00, 3.268409386666672e-03, 2.061765716053331e-01, 6.865006859649999e-01, 1.037481570983885e+01, -7.286508698902639e-03, 5.073934352989103e-01, 4.490920202981090e-01, 2.011701091202055e+02
70732, 2.166666666666666e-01, 3.268409386666671e-03, 2.025297148160003e-01, 3.055074421276730e+01, 5.392357813101770e+00, 1.792837311910361e-01, 1.475181636425485e+00, 8.579247226676187e-01, 6.252203063104425e+02
70733, 2.253333333333333e-01, 3.268409386666671e-03, 2.025297148160003e-01, 3.039395092514407e+01, 5.291726609836616e+00, 1.923830481987324e-01, 1.378756636893253e+00, 8.714423510457967e-01, 6.286291199152896e+02
70734, 2.340000000000000e-01, 3.268409386666671e-03, 2.025297148160003e-01, 3.023919564768765e+01, 5.274853757875482e+00, 2.023062391993975e-01, 1.325509148134218e+00, 8.887989083600383e-01, 6.311327966962007e+02
70735, 2.426666666666666e-01, 3.268409386666671e-03, 2.025297148160003e-01, 3.011384234935261e+01, 5.313206429508913e+00, 2.093604195120076e-01, 1.300891759622678e+00, 9.095625254185041e-01, 6.329857794581408e+02
70736, 2.513333333333334e-01, 3.268409386666671e-03, 2.025297148160003e-01, 2.999718376148958e+01, 5.384467237390578e+00, 2.140335546008434e-01, 1.294699116985493e+00, 9.329071483689690e-01, 6.341858540238386e+02
70737, 2.600000000000000e-01, 3.268409386666671e-03, 2.025297148160003e-01, 2.988735729557555e+01, 5.471244465765702e+00, 2.168125515226738e-01, 1.299907339846073e+00, 9.583083135710585e-01, 6.347842376031236e+02
70738, 2.686666666666667e-01, 3.268409386666671e-03, 2.025297148160003e-01, 2.977681263854828e+01, 5.561579450061196e+00, 2.181755052629015e-01, 1.311924553169346e+00, 9.855894579182708e-01, 6.349131953299008e+02
70739, 2.773333333333333e-01, 3.268409386666671e-03, 2.025297148160003e-01, 2.966113641803296e+01, 5.647986334684512e+00, 2.185281956459838e-01, 1.327904651563365e+00, 1.014740228865786e+00, 6.347579479325208e+02
70740, 2.860000000000000e-01, 3.268409386666671e-03, 2.025297148160003e-01, 2.953626085220488e+01, 5.726733155038625e+00, 2.181962431664119e-01, 1.346272924119724e+00, 1.045645113493039e+00, 6.344855579999144e+02
70741, 2.946666666666667e-01, 3.268409386666671e-03, 2.025297148160003e-01, 2.939911497393581e+01, 5.796990187886403e+00, 2.174201676706819e-01, 1.366287609259318e+00, 1.077868445520759e+00, 6.341796267690713e+02
70742, 3.033333333333333e-01, 3.268409386666671e-03, 2.025297148160003e-01, 2.924869749420842e+01, 5.860200822159078e+00, 2.163320041373296e-01, 1.387541473578954e+00, 1.110789655201741e+00, 6.338130455727776e+02
